SMILES,NAME,VAL
c1ccc2c(c1)ccc(c2O)C(=O)NNS(=O)(=O)c3ccc(cc3)[N+](=O)[O-],49827383,-4.10667956564
CC1CCCN(C1)C(=O)NC(=O)c2ccc(cc2)Cl,49827382,-3.82714345222
Cn\1ccs/c1=N\C(=O)c2ccc(o2)[N+](=O)[O-],49827379,-4.1387051867
COc1ccccc1C(=O)NCCC(=O)N2CCCC(C2)C(F)(F)F,49827373,-3.83581232441
Cc1ccc(cc1)N(Cc2ccccc2)C(=O)c3ccccc3OC,49827372,-4.13834547349
COc1cccc(c1)CC(=O)Nc2ccccc2N3CCCC3,49827368,-3.84944345253
Cc1ccc(cc1)CN(C)C(=O)c2ccccc2Sc3ccccc3C#N,49827364,-4.40378877195
Cc1ccc(c(c1)NC(=O)N2CCc3ccccc3C2)C,49827363,-4.17126075314
c1cc(sc1)C(=O)NN=C2CCCCCC2,49827362,-3.86297979874
COC(=O)c1c(ccs1)NC(=O)Nc2ccc(cc2F)F,49827358,-4.06967909223
c1cc(c(c(c1)Cl)Cl)NC(=O)NCc2cccnc2,49827356,-4.02903481285
c1cc(sc1)/C=N/NC(=O)Cc2ccc(cc2)O,49827354,-4.03891653114
c1ccc(c(c1)CC(=O)N/N=C/c2cccnc2)Cl,49827347,-3.85637771597
Cc1ccc(cc1Cl)NC(=S)N2CCCC2,49827344,-4.30925344522
CC(C)Oc1cccc(c1)C(=O)N/N=C/c2ccoc2,49827343,-3.84733530469
CNC(=S)N1CCC(CC1)Cc2ccccc2,49827342,-3.82810249597
c1cc(sc1C(=O)N/N=C\c2ccncc2)Cl,49827335,-4.02302161094
Cc1ccsc1C(=O)N/N=C(\C)/c2ccncc2,49827331,-4.36852445574
c1cc(cc(c1)[N+](=O)[O-])NC(=O)Nn2cnnc2,49827330,-3.92645133214
c1cc(c(c(c1)Cl)Cl)NC(=O)Nc2ccncc2,49827328,-4.06842508368
CN1CCN(CC1)NC(=O)Nc2cccc(c2)F,49827325,-3.93651371356
C/C(=N\NS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])/c2c[nH]c3c2cccc3,49827324,-4.40820574389
c1cc(ccc1S(=O)(=O)NN2CCOCC2)Br,49827321,-3.92130239464
c1cc(cnc1)C(=O)NNC(=O)c2ccc(c(c2)Cl)Cl,49827320,-3.96780495825
COc1cccc(c1)CNC(=O)c2ccc(cc2)C3SCCS3,49827310,-4.5172323045
Cc1ccc(o1)C(=O)/N=c/2\n(ccs2)C,49827309,-3.82967244638
c1ccc(cc1)CC(=O)NC2CCSc3c2cccc3,49827307,-4.3841955638
c1ccc(cc1)CCCNC(=S)NCc2ccccc2,49827300,-4.08474290042
c1ccc(cc1)CNC(=S)NCc2ccccc2Cl,49827298,-4.01029248975
CC(=O)c1ccc(cc1)NC(=O)Nc2cccnc2,49827291,-3.89645803468
c1ccc(c(c1)NC(=O)Nc2ccncc2)Cl,49827290,-3.868846658
c1ccc(c(c1)NC(=S)NCCc2cccc(c2)Cl)F,49827288,-3.92501328524
CCc1ccccc1NC(=O)NNC(=O)CCc2ccc(cc2)OC,49827273,-4.21940166463
CCc1ccc(cc1)C(C)NC(=S)NC2CCCCC2,49827272,-4.40619155919
COc1ccccc1NC(=O)Nc2ccsc2C(=O)OC,49827269,-3.8841394069
c1cc(ccc1N2CCN(CC2)C(=O)NC3CCCCC3)Cl,49827262,-4.21539064123
Cn1c(ccn1)C(=O)N2CCN(CC2)c3cccc(c3)Cl,49827246,-3.92168601949
CC(=O)Nc1ccc(cc1)S(=O)(=O)NNC(=O)C2CCCCC2,49827230,-4.0030946561
c1ccc(cc1)CNC(=O)c2ccc3c(c2)C(=O)N(C3=O)Cc4cccnc4,49827226,-3.98890368655
Cc1c(cco1)C(=O)N/N=C/c2ccc(c(c2)OC)OCCN3CCCCC3,49827224,-3.90836873639
Cc1ccc(c(c1)C(=O)COC(=O)C(C)N2C(=O)C3C4CCC(C4)C3C2=O)C,49827223,-3.96044540727
Cc1cc(ccc1OCC(=O)Nc2ccc(cc2)CN3CCOCC3)Cl,49827221,-3.95792046262
CCn1cc(c(n1)C(=O)N2CCCCCC2)[N+](=O)[O-],49827218,-4.03619908052
Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)N3CCN(CC3)c4ccccc4OC,49827217,-3.90988332753
C/C(=N/NC(=O)c1ccc(o1)Cn2cccn2)/c3cccc(c3)NC(=O)c4ccncc4,49827216,-4.01699613969
COc1ccc(c(c1)NC(=O)Nc2ccsc2C(=O)OC)OC,49827203,-4.5139709151
COc1cccc(c1)NC(=O)Nn2cnnc2,49827202,-4.09362030636
Cc1ccc(s1)C(=O)N/N=C(/C)\c2cccnc2,49827201,-3.94846458308
c1ccc(cc1)CNC(=S)NCc2ccc(cc2)F,49827192,-4.39692241548
c1ccc(cc1)C(=O)N/N=C/c2ccoc2,49827190,-3.84513858849
CCOc1ccc(cc1OCC)C(=O)O/N=C(/c2ccccn2)\N,49827171,-4.187244501
Cc1cc(no1)NC(=O)c2c(cnn2C)Br,49827158,-3.90845053229
Cn1cc(c(n1)C(=O)N2CCN(CC2)Cc3ccc4c(c3)OCO4)[N+](=O)[O-],49827157,-4.00158864003
c1cc(ccc1C(=O)NC(=S)N2CCN(CC2)C=O)Cl,49827156,-3.84745449991
Cc1cc([nH]n1)C(=O)N2CCCC2,49827153,-3.9862123698
c1cc(sc1)/C=N/NC(=O)c2c(c[nH]n2)Br,49827152,-4.101136422
Cc1c(c(n(n1)C)C(=O)NNC(=O)NC2CCCCC2)Cl,49827149,-3.83481700214
c1cc(cc(c1)[N+](=O)[O-])C(=O)NNC(=O)C2CC2,49827143,-3.9463385581
c1ccc(cc1)OCC(=O)Nc2ccc(cc2)C(=O)N3CCCC3,49827138,-3.97829125567
c1ccc(cc1)CCC(=O)N/N=C\C2CCC=CC2,49827124,-3.84297330508
Cc1c(c(n(n1)Cc2ccc(o2)C(=O)N/N=C/c3ccncc3)C)Cl,49827114,-3.98543162067
CCc1c(c([nH]n1)C(=O)N/N=C/c2ccncc2)C,49827112,-3.9107376811
C/C(=N\NC(=O)c1ccc(cc1)N)/C2CC2,49827106,-3.97150578282
CC(C)c1nc2cc(ccc2o1)C(=O)N3CCCC(C3)COC,49827101,-3.87491683132
Cc1cccc(c1)C(=O)NNC(=O)C2CC2,49827090,-3.99851363974
c1ccc(cc1)CC(=O)NNC(=O)c2ccc(o2)Br,49827084,-3.92506223799
c1cc(oc1)/C=N/NC(=O)c2c(c[nH]n2)Br,49827076,-4.10360659446
Cc1cccc(c1)C(=O)NC(=S)N(C)C2CCCCC2,49827075,-3.90793757555
Cc1c(sc(n1)NC(=O)CCc2ccc(cc2)OC)C(=O)N(C)C,49827073,-3.92491968971
COc1ccc(cc1OC)C(=O)NN=C2CCCC2,49827071,-3.93593185962
c1ccc(cc1)/C(=N\NC(=O)c2ccccc2Cl)/c3ccccn3,49827053,-3.92509093099
c1ccnc(c1)C(=O)OCC(=O)c2ccc(cc2)[N+](=O)[O-],49827052,-3.85575682064
Cc1ccc(o1)/C=N/NC(=O)CNC(=O)c2ccc(c(c2)OC)OC,49827049,-3.83496790617
CCc1c(sc(c1C#N)NC(=O)c2ccco2)C,49827047,-4.18504456682
c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N/N=C/c2ccsc2,49827039,-4.12216267874
COc1cc(cc(c1OC)S(=O)(=O)N2CCCCCC2)/C=C\C(=O)O,49827038,-3.84490131741
Cc1ccc(cc1)OCC(=O)Nc2ccc(cc2)CN3CCOCC3,49827028,-4.08796537251
C/C(=N\NC(=O)c1cccc2c1cccc2)/c3ccccn3,49827024,-4.23350856366
Cc1ccc(o1)c2cc(c3ccccc3n2)C(=O)N/N=C/c4ccc(o4)[N+](=O)[O-],49827021,-4.51957101931
Cc1ccc(c(c1)OCC(=O)N2CCc3ccccc3C2)C,49827017,-4.12206966556
Cc1ccc(o1)/C=C/2\C(=O)NC(=O)N2C,49827016,-3.98387067522
CCN(CC)c1ccc(cc1)/C=N/NC(=O)C2CC2,49827015,-3.88754151587
c1cc(c(cc1n2cnnc2)C(=O)NC3CCCCC3)Cl,49827004,-3.91813106528
CCn1ccc(n1)C(=O)Nc2ccc3c(c2)CCC3,49826980,-4.0607233223
CC1(C2(CCC1(OC2=O)C(=O)NNC(=O)c3ccccc3)C)C,49826964,-3.85376644638
CCC(C)c1ccc(cc1)NC(=O)Nc2cccnc2,49826950,-3.90916528748
Cc1cc(cs1)C(=O)Nc2c(cc(cc2Br)F)F,49826949,-4.10805257069
CC(C)(C)c1cc(no1)NC(=O)Nc2ccccc2C(=O)OC,49826946,-4.29469861292
c1cc(c(cc1Cl)NC(=O)Nn2cnnc2)Cl,49826945,-3.99223405657
CCCc1ccc2c(c1)c(c(o2)C(=O)NCc3nnc(o3)C)C,49826892,-3.94093671959
c1cc(sc1)C(=O)Nc2nnc(s2)C3CC3,49826861,-3.89781368615
Cc1ccc(cc1C)C(C)NC(=O)c2ccc3c(c2)OCO3,49826860,-3.8777693257
Cc1ccc2c(c1)CCCN2C(=O)CSc3ccccc3,49826850,-4.18332761433
c1cc(cc(c1)n2cnnn2)NC(=O)c3ccncc3,49826767,-4.05981484369
CN(Cc1ccc(cc1)F)C(=O)c2c(ccs2)c3ccccc3,49826748,-4.18200356598
CN(Cc1ccc(cc1OC)OC)C(=O)c2c(ccs2)c3ccccc3,49826747,-4.48603040837
CC(CC(=O)N(C)CC(=O)Nc1cccc(c1)OC)c2ccccc2,49826746,-3.9299501771
CC(=O)N/C(=C\c1ccccc1)/C(=O)OC/C=C/c2ccccc2,49826735,-3.83214386771
c1ccc(c(c1)CC(=O)Nc2ccccc2N3CCCC3)F,49826733,-4.03068803422
c1ccc(c(c1)NC(=O)Cc2ccc(cc2)F)N3CCCC3,49826732,-3.94197845114
COc1ccc(cc1OC)CNC(=O)CNC(=O)c2ccc(o2)Br,49826730,-3.87393722012
COc1cccc(c1)CC(=O)NCCCSc2ccccc2,49826715,-3.82404163492
c1cnc(nc1)N2CCN(CC2)Cc3cc4c(cc3O)OCO4,49826713,-4.26186998611
Cc1cccc(c1C)C(=O)NC(C)c2ccc(cc2)n3ccnc3,49826712,-3.87086678256
c1ccc2c(c1)c(c[nH]2)CCCC(=O)Nc3c(cccn3)O,49826706,-3.91522161645
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)N2CCCC2,49826704,-3.87899922963
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)N2CCC2,49826703,-3.87228712843
CC(=O)Nc1ccc(cc1)C(=O)NCC(c2ccco2)N(C)C,49826702,-3.84850864104
CN(C)S(=O)(=O)c1cccc(c1)NC(=O)CC23CC4CC(C2)CC(C4)C3,49826676,-4.54235612807
c1cc(sc1S(=O)(=O)NN2CCOCC2)Br,49826665,-3.95135681716
COC(=O)c1ccc(cc1)C(=O)N(Cc2ccccc2)c3ccccc3,49826652,-4.50892744028
CCCCCC(=O)Nc1ccc(cc1)c2nnc3n2CCCCC3,49826623,-4.00729293534
CCc1nnc(s1)NC(=O)c2c(ccc(n2)Cl)Cl,49826622,-3.93761491326
Cc1ccc(c(c1)NC(=O)CN(C)C(=O)c2ccncc2)C,49826601,-3.88109360995
CC(=O)N/C(=C\c1ccccc1)/C(=O)OCc2ccc(cc2)F,49826598,-3.85850246792
CCc1ccccc1NC(=O)CCC(=O)c2cccs2,49826594,-3.95194649076
CCn1cc(cn1)S(=O)(=O)NC(C)c2cc(ccc2OC)OC,49826578,-3.85038904355
Cc1c(sc(n1)NC(=O)c2ccc(o2)Br)C(=O)C,49826569,-4.41020996118
C1CCC(C1)CCC(=O)NCCCNC(=O)CCC2CCCC2,49826566,-3.94980156771
CC(C(=O)Nc1cccc(c1)c2n[nH]nn2)Oc3ccc(cc3)F,49826541,-4.07721277571
Cc1c(cn(n1)C)S(=O)(=O)NCc2ccccc2Cl,49826538,-3.86720311757
CC(=O)c1cccc(c1)OCc2cc(no2)C(=O)N(C)CCc3cnn(c3)C,49826526,-4.0613946547
Cn1c(nnc1SCC(=O)Nc2nncs2)C3CC3,49826515,-3.85483665393
c1cc(oc1)C(=O)NNC(=S)Nc2ccc(cc2F)F,49826481,-3.94553661889
COc1ccccc1CC(=O)N2CCN(CC2)C(=O)c3ccco3,49826437,-3.83240629051
Cc1nnc(n1C(C)C)SCC(=O)Nc2nccs2,49826431,-3.87564534017
c1cc(sc1C(=O)NNC(=S)NCC2CCCO2)Cl,49826416,-3.8796077791
Cc1ccc2c(c(oc2c1C)C(=O)NCc3nc(c(s3)C)C)C,49826412,-4.33746402174
CN1CCN(CC1)c2ccc(cc2NC(=O)c3ccco3)[N+](=O)[O-],49826391,-4.20089588374
c1ccc(cc1)NC2CCCN(C2)C(=O)C3CCCC3,49826378,-3.88008915366
Cc1ccc2c(c(oc2c1C)C(=O)N(C)Cc3ccncn3)C,49826358,-3.97591971947
CC1CCCCN1S(=O)(=O)c2cccc3c2non3,49826348,-3.85152209525
CC12CC3CC(C1)(CC(C3)(C2)C(=O)NNC(=O)c4ccncc4)C,49826346,-3.91088007957
Cn1cc(cn1)CCC(=O)N2CCCC(C2)Nc3ccc(cc3)F,49826337,-3.83240353699
Cc1ccc(cc1)CC(=O)O/N=C(/c2ccncc2)\N,49826251,-4.17255535952
c1ccc(cc1)SCC(=O)NC2CCCCCCC2,49826249,-3.83461943589
c1ccc(cc1)CCc2nc3cc(ccc3o2)C(=O)N4CC[C@@H](C4)O,49826209,-3.91299402509
C/C(=N\NC(=O)c1ccccc1F)/c2ccccn2,49826052,-3.84217557731
C/C(=N\NC(=O)C(c1ccccc1)O)/c2ccc(s2)Cl,49826043,-4.09695673847
COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cnccn2,49826037,-4.29510364751
Cc1cc(ccc1NC(=O)c2cc(sc2)C)F,49826036,-4.00933921686
Cc1ccc2c(c1)CCCN2C(=O)Nc3ccc(cc3OC)OC,49826026,-4.06969148952
c1cc(c(cc1Br)C(=O)NN=C2CCCC2)O,49826020,-3.88414082285
c1ccc(cc1)C(=O)NNC(=S)Nc2cccc(c2)Cl,49826014,-3.97621021831
Cc1ccc(c(c1)S(=O)(=O)NNC(=O)Nc2ccccc2Cl)C,49826012,-4.16857584981
CCOC(=O)c1ccc(cc1)NC(=O)NCc2ccccn2,49825990,-3.85082978574
Cc1c(cccc1Cl)NC(=O)NCc2ccccn2,49825989,-3.85502874103
Cc1ccccc1NC(=O)Nc2ccsc2C(=O)OC,49825982,-4.08999121972
c1cc(oc1C(=O)O)S(=O)(=O)N2CCOCC2,49825972,-3.88685949343
c1c(cc(cc1O)O)C(=O)NN=C2CCCC2,49825966,-3.98586638419
CC/C(=N\NC(=O)Cc1ccc(cc1)Br)/c2cccs2,49825957,-4.39641131528
c1ccc(c(c1)CC(=O)N/N=C/c2cccnc2)[N+](=O)[O-],49825942,-3.840947295
Cc1ccc(s1)/C=N/NC(=O)Cc2ccc(cc2)O,49825941,-3.86079442164
c1cocc1/C=N/NC(=O)c2cc(cc(c2)O)O,49825935,-3.98992066957
c1ccc(cc1)Oc2cccc(c2)/C=N/NC(=O)c3cccc(c3)O,49825932,-4.42468911988
CCc1ccccc1NC(=S)Nn2cnnc2,49825921,-3.97661771201
c1cc(c(cc1Br)Cl)NC(=S)NCc2ccncc2,49825918,-3.94054149601
CCCOc1cccc(c1)C(=O)N/N=C/c2ccoc2,49825902,-3.97115328073
Cc1ccc(cc1C)C(=O)N/N=C/c2ccoc2,49825897,-3.98290476312
c1cc(ccc1C(=O)N/N=C/c2ccoc2)Cl,49825893,-3.95470568465
COc1ccccc1NC(=O)/C(=C/c2cccnc2)/C#N,49825886,-3.83011049693
Cc1ccc(c(c1)C)NC(=S)Nn2cnnc2,49825881,-3.97001234541
c1cc(cc(c1)Cl)CCNC(=S)NC2CCCCC2,49825875,-4.45136039441
c1cc(c(cc1NC(=O)Nn2cnnc2)Cl)F,49825865,-3.96987176183
c1cc(ccc1NC(=O)Nn2cnnc2)Br,49825863,-3.92276813568
CCc1ccccc1NC(=O)Nc2ccon2,49825861,-3.900189729
COc1ccc(c(c1)OC)NC(=O)N2CCc3ccccc3C2,49825860,-3.86831921786
Cc1c(cccc1Cl)NC(=O)NNC(=O)CCc2ccccc2,49825845,-4.4274504033
COc1ccccc1NC(=O)NNC(=O)CCc2ccccc2,49825844,-3.9507240517
C/C(=N/NS(=O)(=O)c1ccc(cc1)F)/c2ccncc2,49825837,-4.32432196513
CC(C)(C)C(=O)NN=C1CCC(CC1)c2ccccc2,49825836,-4.0286434218
Cc1ccc(s1)C(=O)NN=C2CCCCCC2,49825835,-3.91284320416
CCOc1ccc(cc1OCC)CC(=O)N/N=C(\C)/c2cccnc2,49825834,-3.88784661565
Cc1ccsc1C(=O)N/N=C(\C)/c2cccnc2,49825831,-3.87855331449
C/C(=N\NC(=O)c1ccc(cc1)N(C)C)/c2cccnc2,49825830,-3.94562292428
CN(C)S(=O)(=O)c1ccc(cc1)NC(=S)NC(=O)C2CCC2,49825781,-4.43641578126
c1cc(c(c2c1cc(cc2)Br)Br)OCC(=O)N3CCOCC3,49825779,-4.489546953
CC(C)c1cc(cs1)C(=O)N/N=C/c2ccoc2,49825774,-4.09662445946
CCn1c(c(cn1)S(=O)(=O)Nc2cccnc2)C,49825770,-3.85137163383
Cn1c(c(cn1)Cl)C(=O)Nc2nnc(s2)C3CC3,49825769,-3.94506056004
Cc1cc(c(s1)NC(=O)CSc2ncccn2)C(=O)OC,49825756,-3.86627474248
c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)NC(=O)C3CC3,49825744,-4.39983139341
Cc1cc(n[nH]1)C(=O)N/N=C/c2c3ccccc3ccc2OC,49825729,-4.12541019774
Cc1cc(n(n1)Cc2cccc(c2)C(=O)N/N=C/c3ccncc3)C,49825726,-4.02463818543
CC(C)(C)C1CCC(=NNC(=O)c2ccco2)CC1,49825721,-3.96403187135
COc1ccc(cc1CN2CCSCC2)/C=N/NS(=O)(=O)c3ccc(cc3)F,49825720,-4.1070507325
COc1ccc(cc1)N2CCN(CC2)C(=O)NC(=O)c3ccccc3,49825706,-3.94298595263
Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(cc2C)C,49825705,-3.95765328459
CC(C)(C)c1ccc(cc1)C(=O)NC(=S)N2CCCCCC2,49825668,-4.49875648165
Cc1ccccc1OCC(=O)N/N=C/2\CC(=O)CC(C2)(C)C,49825654,-4.08783913259
c1ccc2c(c1)C(=NS2(=O)=O)N3CCN(CC3)CCOC(=O)c4ccccc4F,49825652,-3.8624539041
Cc1cccc(c1OCC(=O)NNC(=S)NC(=O)C2CC2)C,49825639,-4.00324797359
COc1ccc(cc1)CC(=O)NNC(=O)[C@@H]2CCCC[C@@H]2C(=O)O,49825636,-3.92652819674
c1ccc(c(c1)C(=O)NNC(=O)C2CC2)[N+](=O)[O-],49825590,-3.97994715908
Cc1ccc(cc1)S(=O)(=O)NNC(=O)CCC(=O)Nc2ccccc2Cl,49825588,-4.53308420159
c1ccc(cc1)NC(=O)CCC(=O)NNS(=O)(=O)c2ccc(cc2)Cl,49825586,-4.09473615335
CCn1cc(c(n1)C(=O)NNC(=O)CCn2ccc(n2)[N+](=O)[O-])Cl,49825582,-3.94260307793
CCn1cc(c(n1)C(=O)Nc2cccc(c2)CN3CCOCC3)Cl,49825581,-3.83674667946
CCOc1cccc(c1)C(=O)NNC(=O)C2C3CC(C2C(=O)O)C=C3,49825578,-3.94930400422
Cc1ccc(c(c1)c2cc(c3ccccc3n2)C(=O)NC4CC4)C,49825576,-3.90253621021
c1cc(oc1C(=O)N/N=C\C2CCC=CC2)Br,49825572,-3.86874649536
Cc1ccc(cc1[N+](=O)[O-])C(=O)N/N=C\C2CCC=CC2,49825571,-4.08177949885
Cc1c(c(n(n1)C)C(=O)N/N=C/c2cccnc2)Br,49825539,-3.8597123875
c1ccc(cc1)c2cc(n3c(n2)c(c(n3)C(=O)N4CCN5CCCC5C4)Cl)C(F)(F)F,49825538,-3.87564734135
Cc1c(c(n(n1)Cc2ccc(o2)C(=O)N3CCCC3)C)[N+](=O)[O-],49825537,-3.93584822893
CCOc1cc(cc(c1O)/C=N/NC(=O)c2c(onc2c3ccccc3)C)[N+](=O)[O-],49825536,-3.93013927589
COC(=O)c1ccccc1S(=O)(=O)NNc2c(cccn2)[N+](=O)[O-],49825533,-4.08304748858
CC/C(=N/NC(=O)CNC(=O)c1ccc(cc1Cl)Cl)/Cc2ccccc2,49825531,-4.04582042056
CCOc1ccc(cc1)NC(=O)C/C(=N/NC(=O)c2cnccn2)/C,49825529,-3.93442779728
COc1cc(ccc1O)C2C(=C(C(=O)N2Cc3ccco3)O)C(=O)c4ccc5c(c4)OCCO5,49825528,-3.84186406431
COc1ccccc1CNC(=O)CS(=O)(=O)c2ccccc2,49825524,-3.86084889371
c1cc(c(cc1Cl)N2CCOCC2)NC(=O)C3CCCO3,49825521,-3.84213989355
Cc1cc([nH]n1)C(=O)NC2CCCN(C2)Cc3ccccc3F,49825516,-4.01306137109
Cc1c(cco1)C(=O)Nc2c(cccc2Cl)Cl,49825506,-3.86216893996
c1ccc(cc1)S(=O)(=O)N2CCCC(C2)C(=O)N3CCCCC3,49825504,-3.82448878283
CC1CC(CN(C1)S(=O)(=O)c2ccc3c(c2)ccc(=O)o3)C,49825451,-4.36090616172
c1ccc(c(c1)C(=O)NC(=S)N2CCCC2)Cl,49825443,-3.87670032681
Cc1ccc(c(c1)Cl)C(=O)O/N=C(/Cc2cccs2)\N,49825391,-4.30781010379
c1ccc(c(c1)C#N)NC(=O)CSc2nc([nH]n2)c3ccco3,49825377,-4.1901250289
Cc1cc(no1)NC(=O)CN2C(=O)c3ccccc3S2(=O)=O,49825351,-3.99237451608
Cc1cc(no1)C(=O)N2CCC(CC2)Cc3ccccc3,49825328,-3.88919159755
c1ccc(cc1)N2CCN(CC2)C(=O)CSc3[nH]nc(n3)N,49825317,-3.94186801991
COc1ccc(c(c1)NC(=O)c2cccs2)N3CCOCC3,49825235,-3.82444202201
COc1ccc(cc1C(=O)N)S(=O)(=O)NC2CCCCCC2,49825234,-4.43821806408
CCc1nnc(n1CC)SCC(=O)Nc2nccs2,49825231,-3.90867446184
Cc1cnc(s1)NC(=O)c2c(cnn2C)Cl,49825230,-3.83890316269
COc1cccc(c1C(=O)Nc2cccc(c2)n3cnnn3)OC,49825143,-3.91681721175
CCc1nnc(s1)NC(=O)CCC(=O)NC2CCCC2,49825101,-3.89207775221
c1ccc(c(c1)F)S(=O)(=O)Nc2cccc(c2)n3cnnn3,49824927,-3.82843989486
c1ccc(cc1)S(=O)(=O)Nc2cccc(c2)n3cnnn3,49824926,-3.9848787552
c1cc(cc(c1)O)/C=N/NC(=O)c2ccc3c(c2)OCCO3,49824644,-3.82726061597
Cc1ccc(cc1Cl)NC(=O)NCc2cccnc2,49824508,-3.84169896377
Cc1ccc(cc1C)NC(=O)NCc2cccnc2,49824507,-3.82501293384
Cc1cccc(c1C)NC(=O)NCc2cccnc2,49824505,-3.85562629878
CCn1cc(cn1)C(=O)NC(=S)Nc2ccccc2Br,49824503,-4.28799543904
C/C(=N\NC(=O)c1cccs1)/c2ccc(s2)C(=O)O,49824502,-4.00947066713
Cc1ccccc1OCC(=O)N/N=C/c2ccc(o2)N3CCOCC3,49824478,-3.92087403654
COc1ccc(c(c1)OC)/C=N/NC(=O)c2ccc3c(c2)OCCO3,49824475,-4.16339729414
C/C(=N\NC(=O)c1ccccc1)/C2C3CC(C2(C)C)C=C3,49824474,-3.853138871
COc1ccc(cc1)C(=N)NOC(=O)C2CCCCC2,49824470,-4.12756223114
c1ccc2c(c1)ccc(c2O)C(=O)NNC(=O)NC3CCCCC3,49824460,-4.50221178893
Cc1ccc(c(c1)C(C)NC(=S)NC2CCCCC2)C,49824454,-4.43371263284
c1cc(oc1)CNC(=S)NCc2ccc(cc2)Cl,49824445,-3.85175843235
Cc1ccc(cc1)CNC(=S)NC2CCCCC2,49824444,-3.90978378385
c1cc(cc(c1)NS(=O)(=O)c2cccc(c2)F)C(=O)N3CCCC3,49824442,-3.83449785221
C/C(=N\NC(=O)COc1ccc(cc1)OC)/CC(=O)Nc2ccc(cc2)NC(=O)C,49824439,-4.27690329477
Cc1ccc(c(c1)C)NC(=O)c2ccc(o2)Cn3cc(cn3)Cl,49824436,-3.94073362005
C/C(=N\NC(=O)c1c(cnn1C)Cl)/c2cccnc2,49824433,-3.94116374165
CC1CCCCN1C(=O)c2c(cnn2C)Cl,49824426,-3.862169543
c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)Nc2ccn(n2)Cc3c(cccc3Cl)F,49824425,-3.96625516448
c1cc(cc(c1)Cl)CNC(=S)NCc2ccco2,49824420,-3.97268433965
CCc1ccc(s1)C(=O)N/N=C(\C)/c2cccnc2,49824407,-4.07311250017
CCN(CC)Cc1c(nnn1c2c(non2)N)C(=O)N/N=C/c3ccco3,49824398,-4.34942278579
c1cc(c(nc1)NNS(=O)(=O)c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-],49824394,-3.98773802945
Cc1nc(cs1)c2cccc(c2)NC(=O)c3ccc(o3)Br,49824390,-4.32465211598
COc1ccc(cc1)N(C(=O)c2ccncc2)S(=O)(=O)c3ccc(cc3)F,49824379,-3.88031574235
Cc1ccccc1C(=O)NC(=S)N(C)C2CCCCC2,49824371,-3.84603168301
Cc1ccc(c(c1)C)NC(=O)C2CCCN2C(=O)OCc3ccccc3,49824366,-4.27989727209
Cn1c(ccn1)/C=N\NC(=O)c2ccc(cc2)Cl,49824365,-3.93231333206
Cn1cc(c(n1)C(=O)NC2CCCCCCC2)[N+](=O)[O-],49824360,-4.31411966901
Cc1c(sc(n1)NC(=O)c2c(onc2c3ccccc3Cl)C)C,49824355,-4.42741027447
COc1cc(ccc1OCCN2CCOCC2)/C=N/NC(=O)c3csc4c3CCCC4,49824350,-3.98419362276
Cc1ccc(cc1C)N(CC(=O)NCC2CCCO2)S(=O)(=O)c3ccc(cc3)Cl,49824348,-4.03620787722
Cc1ccc(cc1C)NC(=O)CCC(=O)N/N=C(\C)/C2CC2,49824346,-3.96590175673
C/C(=N\NC(=O)c1ccc2ccccc2c1)/c3cccnc3,49824345,-4.29407793353
c1ccc2cc(c(cc2c1)C(=O)N/N=C\3/CC4CCC3C4)O,49824342,-3.88002895055
CC1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N(C3c4cccc(c4)OC)CC5CCCO5)O,49824338,-3.84182124152
Cc1cc(c(c(c1C)S(=O)(=O)NCC(=O)Nc2ccccc2F)C)C,49824337,-4.47525946616
COc1ccc(cc1OC)S(=O)(=O)n2cccc2,49824335,-4.35511844621
Cc1ccc2c(c1)c(c(o2)C(=O)NC3CCS(=O)(=O)C3)C,49824326,-4.04832140769
Cc1c(cno1)C(=O)Nc2cccc3c2cccc3,49824325,-3.87038321262
CCOc1ccc(cc1)C(=O)NN2CCOCC2,49824306,-3.8482214265
CCN1CCN(CC1)C(=O)/C=C/c2cccc(c2)Cl,49824305,-3.84319719814
c1cc(c(c(c1)Cl)/C=C/C(=O)N2CCOCC2)F,49824302,-3.83099662351
CN1CCN(CC1)NC(=O)/C=C/c2ccc(cc2)Br,49824300,-3.87134824882
CCNS(=O)(=O)c1ccc(cc1)NC(=O)Nc2ccc3c(c2)OCO3,49824299,-4.47758554601
CC(C)(C)c1ccc(cc1)/C=C/C(=O)NN2CCN(CC2)C,49824298,-3.85079247192
CN1CCN(CC1)NC(=O)/C=C/c2cccc(c2)Cl,49824295,-3.86930192282
c1cc(c(cc1Cl)[N+](=O)[O-])C(=O)NN2CCOCC2,49824290,-3.87268665756
